"imdbid","year","rating","title","originalTitle","isAdult","startYear","runtimeMinutes","genres","averageRating","metascore","country","budget","open_usa","gross_usa","gross_world","won_oscar","oscars_won","nominated_oscar","oscars_nominations"
"0852713",2008,"ok","The House Bunny","The House Bunny",FALSE,2008,97,"Comedy,Romance",5.5,55,"USA",2.5e+07,14533702,48237389,70439696,0,0,0,0
"0367882",2008,"no_talk","Indiana Jones and the Kingdom of the Crystal Skull","Indiana Jones and the Kingdom of the Crystal Skull",FALSE,2008,122,"Action,Adventure",6.1,65,"USA",1.85e+08,100137835,317101119,790653942,0,0,0,0
"0499448",2008,"ok","The Chronicles of Narnia: Prince Caspian","The Chronicles of Narnia: Prince Caspian",FALSE,2008,150,"Action,Adventure,Family",6.5,62,"USA;Poland;Slovenia;CzechRepublic;UK",2.25e+08,55034805,141621490,419665568,0,0,0,0
"1023481",2008,"ok","Step Up 2: The Streets","Step Up 2: The Streets",FALSE,2008,98,"Drama,Music,Romance",6.2,50,"USA",17500000,18908826,58017783,150988382,0,0,0,0
"0451079",2008,"no_talk","Horton Hears a Who!","Horton Hears a Who!",FALSE,2008,86,"Adventure,Animation,Comedy",6.8,71,"USA",8.5e+07,45012998,154529439,298572799,0,0,0,0
"0865556",2008,"no_talk","The Forbidden Kingdom","The Forbidden Kingdom",FALSE,2008,104,"Action,Adventure,Fantasy",6.6,57,"USA;China",5.5e+07,21401121,52075270,128792411,0,0,0,0
"0822832",2008,"about_men","Marley & Me","Marley & Me",FALSE,2008,111,"Comedy,Drama,Family",7.1,53,"USA",6e+07,36357586,143153751,255743093,0,0,0,0
"0465502",2008,"about_men","Igor","Igor",FALSE,2008,87,"Animation,Comedy,Family",6,40,"USA;France",2.5e+07,7803347,19528602,30893885,0,0,0,0
"0449487",2008,"ok","Passengers","Passengers",FALSE,2008,93,"Drama,Fantasy,Horror",5.9,40,"USA;Canada",2.5e+07,172544,292437,5798974,0,0,0,0
"1046997",2008,"about_men","Miracle at St. Anna","Miracle at St. Anna",FALSE,2008,160,"Action,Drama,War",6.1,37,"Italy;USA",4.5e+07,3477996,7919117,9333654,0,0,0,0
"1032755",2008,"no_talk","RocknRolla","RocknRolla",FALSE,2008,114,"Action,Crime,Thriller",7.3,53,"UK;USA;France",1.8e+07,144701,5700626,25740863,0,0,0,0
"0383028",2008,"ok","Synecdoche, New York","Synecdoche, New York",FALSE,2008,124,"Comedy,Drama",7.6,67,"USA",2e+07,172194,3083538,4658401,0,0,0,0
"0467200",2008,"ok","The Other Boleyn Girl","The Other Boleyn Girl",FALSE,2008,115,"Biography,Drama,History",6.7,50,"UK;USA",3.5e+07,8203061,26814957,78201830,0,0,0,0
"1129423",2008,"about_men","Fireproof","Fireproof",FALSE,2008,122,"Drama,Fantasy,Romance",6.5,28,"USA",5e+05,6836036,33456317,33473297,0,0,0,0
"0938341",2008,"no_talk","Tokyo Sonata","Tokyo Sonata",FALSE,2008,120,"Drama",7.5,80,"Japan;Netherlands;HongKong",2500000,28345,278356,943547,0,0,0,0
"1152850",2008,"ok","Wendy and Lucy","Wendy and Lucy",FALSE,2008,80,"Drama",7.1,80,"USA",2e+05,18218,865695,1192995,0,0,0,0
"1185616",2008,"no_women","Waltz with Bashir","Vals Im Bashir",FALSE,2008,90,"Animation,Biography,Documentary",8,91,"Israel;France;Germany;USA;Finland;Switzerland;Belgium;Australia",1500000,50021,2283849,11179372,0,0,1,1
"0800039",2008,"ok","Forgetting Sarah Marshall","Forgetting Sarah Marshall",FALSE,2008,111,"Comedy,Drama,Romance",7.1,67,"USA",3e+07,17725330,63172463,105833257,0,0,0,0
"0455824",2008,"about_men","Australia","Australia",FALSE,2008,165,"Adventure,Comedy,Drama",6.6,53,"UK;Australia;USA",1.3e+08,14800723,49554002,211787511,0,0,1,1
"0951216",2008,"ok","Mad Money","Mad Money",FALSE,2008,104,"Comedy,Crime,Thriller",5.8,41,"USA",2.2e+07,7736452,20668843,26412163,0,0,0,0
"0814314",2008,"ok","Seven Pounds","Seven Pounds",FALSE,2008,123,"Drama",7.6,36,"USA",5.5e+07,14851136,69951824,169748929,0,0,0,0
"1104733",2008,"ok","Hamlet 2","Hamlet 2",FALSE,2008,92,"Comedy,Music",6.3,54,"USA",9e+06,439925,4886216,4925288,0,0,0,0
"0800240",2008,"no_talk","Deception","Deception",FALSE,2008,107,"Crime,Drama,Mystery",6.1,31,"USA",2.5e+07,2312146,4598506,17772506,0,0,0,0
"0844286",2008,"ok","The Brothers Bloom","The Brothers Bloom",FALSE,2008,114,"Action,Adventure,Comedy",6.8,55,"USA",2e+07,90400,3531756,5530764,0,0,0,0
"0985699",2008,"no_talk","Valkyrie","Valkyrie",FALSE,2008,121,"Drama,History,Thriller",7.1,56,"USA;Germany;Italy;Spain;France;Japan",7.5e+07,21027007,83077833,201545517,0,0,0,0
"0800241",2008,"ok","Transsiberian","Transsiberian",FALSE,2008,111,"Crime,Drama,Mystery",6.7,72,"UK;Germany;Spain;Lithuania",1.5e+07,34615,2206405,5926410,0,0,0,0
"0902290",2008,"no_talk","I Sell the Dead","I Sell the Dead",FALSE,2008,85,"Comedy,Horror",6.1,62,"USA",750000,3529,8050,8050,0,0,0,0
"0482606",2008,"ok","The Strangers","The Strangers",FALSE,2008,86,"Horror,Thriller",6.2,47,"USA",9e+06,20997985,52597610,82410456,0,0,0,0
"1034303",2008,"ok","Defiance","Defiance",FALSE,2008,137,"Action,Drama,History",7.2,58,"USA",3.2e+07,123513,28644813,51262751,0,0,1,1
"0483607",2008,"ok","Doomsday","Doomsday",FALSE,2008,108,"Action,Sci-Fi,Thriller",6,51,"UK;USA;SouthAfrica;Germany",3e+07,4926565,11008770,22472631,0,0,0,0
"0486321",2008,"no_women","Fly Me to the Moon 3D","Fly Me to the Moon",FALSE,2008,84,"Adventure,Animation,Family",4.5,36,"Belgium;USA",2.5e+07,1900523,13816982,46651414,0,0,0,0
"0494652",2008,"ok","Welcome Home, Roscoe Jenkins","Welcome Home, Roscoe Jenkins",FALSE,2008,114,"Comedy,Romance",5.5,46,"USA",3.5e+07,16207730,42436517,43655418,0,0,0,0
"0831887",2008,"about_men","The Spirit","The Spirit",FALSE,2008,103,"Action,Crime,Fantasy",4.8,30,"USA",6e+07,6463278,19806188,39164441,0,0,0,0
"0866439",2008,"about_men","Made of Honor","Made of Honor",FALSE,2008,101,"Comedy,Romance",5.9,37,"USA;UK",4e+07,14756850,46012734,106407672,0,0,0,0
"0790686",2008,"no_talk","Mirrors","Mirrors",FALSE,2008,110,"Horror,Mystery",6.2,35,"USA;Romania;Germany",3.5e+07,11161074,30691439,78094714,0,0,0,0
"0785007",2008,"ok","Over Her Dead Body","Over Her Dead Body",FALSE,2008,95,"Comedy,Fantasy,Romance",5.2,30,"USA",1e+07,4600000,7563670,21458111,0,0,0,0
"0426592",2008,"ok","Superhero Movie","Superhero Movie",FALSE,2008,75,"Action,Comedy",4.5,33,"USA",3.5e+07,9510297,25881068,71571300,0,0,0,0
"1172570",2008,"no_talk","Bronson","Bronson",FALSE,2008,92,"Action,Biography,Crime",7.1,71,"UK;CaymanIslands;Denmark;USA",230000,10940,104979,2260712,0,0,0,0
"0963794",2008,"ok","The Ruins","The Ruins",FALSE,2008,90,"Fantasy,Horror,Thriller",5.8,44,"USA;Germany;Australia",8e+06,8003421,17432844,22818256,0,0,0,0
"0859163",2008,"ok","The Mummy: Tomb of the Dragon Emperor","The Mummy: Tomb of the Dragon Emperor",FALSE,2008,112,"Action,Adventure,Fantasy",5.2,31,"USA;Germany;China;Canada",1.45e+08,40457770,102491776,403449830,0,0,0,0
"1068641",2008,"ok","The Burning Plain","The Burning Plain",FALSE,2008,107,"Crime,Drama,Romance",6.8,45,"USA;Argentina;Mexico",2e+07,58749,200730,5642478,0,0,0,0
"0443701",2008,"ok","The X Files: I Want to Believe","The X Files: I Want to Believe",FALSE,2008,104,"Crime,Drama,Horror",5.9,47,"USA;Canada",3e+07,10021753,20982478,69363381,0,0,0,0
"0804529",2008,"no_women","Sleep Dealer","Sleep Dealer",FALSE,2008,90,"Drama,Romance,Sci-Fi",6,59,"Mexico",2500000,35050,80136,107559,0,0,0,0
"0443649",2008,"no_talk","10,000 BC","10,000 BC",FALSE,2008,109,"Action,Adventure,Drama",5.1,34,"USA;SouthAfrica",1.05e+08,35867488,94784201,269784201,0,0,0,0
"0462499",2008,"no_women","Rambo","Rambo",FALSE,2008,92,"Action,Thriller",7,46,"Germany;USA;Thailand",5e+07,18203876,42754105,113244290,0,0,0,0
"0914798",2008,"ok","The Boy in the Striped Pajamas","The Boy in the Striped Pyjamas",FALSE,2008,94,"Drama,War",7.8,55,"UK;USA",12500000,253085,9046156,40416563,0,0,0,0
"0412536",2008,"no_talk","Brideshead Revisited","Brideshead Revisited",FALSE,2008,133,"Drama,Romance",6.7,64,"UK;Italy;Morocco",2e+07,339616,6432256,13451186,0,0,0,0
"0914797",2008,"no_talk","Bottle Shock","Bottle Shock",FALSE,2008,110,"Comedy,Drama",6.8,56,"USA",5e+06,278075,4078607,4628553,0,0,0,0
"0416236",2008,"no_women","The Spiderwick Chronicles","The Spiderwick Chronicles",FALSE,2008,96,"Action,Adventure,Drama",6.5,62,"USA",9e+07,19004058,71195053,164170327,0,0,0,0
"1132626",2008,"ok","Saw V","Saw V",FALSE,2008,92,"Horror,Mystery",5.8,20,"USA;Canada",10800000,30053954,56746769,113864059,0,0,0,0
"0947802",2008,"ok","Lakeview Terrace","Lakeview Terrace",FALSE,2008,110,"Crime,Drama,Thriller",6.1,47,"USA",2e+07,15004672,39263506,44655002,0,0,0,0
"1023111",2008,"about_men","Never Back Down","Never Back Down",FALSE,2008,113,"Action,Drama,Sport",6.6,39,"USA",2e+07,8603195,24850922,41627431,0,0,0,0
"0489282",2008,"no_women","Strange Wilderness","Strange Wilderness",FALSE,2008,87,"Adventure,Comedy",5.3,12,"USA",2e+07,3001719,6575282,6964734,0,0,0,0
"1185834",2008,"no_talk","Star Wars: The Clone Wars","Star Wars: The Clone Wars",FALSE,2008,98,"Action,Adventure,Animation",5.9,35,"USA",8500000,14611273,35161554,68282844,0,0,0,0
"0960144",2008,"no_talk","You Don't Mess with the Zohan","You Don't Mess with the Zohan",FALSE,2008,113,"Comedy",5.5,54,"USA",9e+07,38531374,100018837,204313400,0,0,0,0
"0479952",2008,"no_women","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",FALSE,2008,89,"Adventure,Animation,Comedy",6.6,61,"USA",1.5e+08,63106589,180010950,603900354,0,0,0,0
"0758774",2008,"about_men","Body of Lies","Body of Lies",FALSE,2008,128,"Action,Drama,Thriller",7.1,57,"USA;UK",7e+07,12884416,39394666,115900897,0,0,0,0
"0327597",2009,"ok","Coraline","Coraline",FALSE,2009,100,"Animation,Drama,Family",7.7,80,"USA",6e+07,16849640,75286229,124596837,0,0,1,1
"0974661",2009,"ok","17 Again","17 Again",FALSE,2009,102,"Comedy,Drama,Fantasy",6.3,48,"USA",2e+07,23722310,64167069,136316880,0,0,0,0
"0796366",2009,"ok","Star Trek","Star Trek",FALSE,2009,127,"Action,Adventure,Sci-Fi",7.9,82,"USA;Germany",1.5e+08,75204289,257730019,385680446,1,1,0,0
"0808151",2009,"no_women","Angels & Demons","Angels & Demons",FALSE,2009,138,"Action,Mystery,Thriller",6.7,48,"USA;Italy",1.5e+08,46204168,133375846,485930816,0,0,0,0
"1049413",2009,"no_talk","Up","Up",FALSE,2009,96,"Adventure,Animation,Comedy",8.2,88,"USA",1.75e+08,68108790,293004164,735099082,1,2,0,0
"0438488",2009,"about_men","Terminator Salvation","Terminator Salvation",FALSE,2009,115,"Action,Adventure,Sci-Fi",6.5,49,"USA;Germany;UK;Italy",2e+08,42558390,125322469,371353001,0,0,0,0
"0821642",2009,"no_talk","The Soloist","The Soloist",FALSE,2009,117,"Biography,Drama,Music",6.7,61,"UK;France;USA",6e+07,9716458,31720158,38332994,0,0,0,0
"0465580",2009,"ok","Push","Push",FALSE,2009,111,"Action,Sci-Fi,Thriller",6.1,36,"USA;Canada",3.8e+07,10079109,31811527,48858618,0,0,0,0
"0448011",2009,"no_talk","Knowing","Knowing",FALSE,2009,121,"Drama,Mystery,Sci-Fi",6.2,41,"USA;UK;Australia",5e+07,24604751,79957634,183658498,0,0,0,0
"0409459",2009,"ok","Watchmen","Watchmen",FALSE,2009,162,"Action,Drama,Mystery",7.6,56,"USA",1.3e+08,55214334,107509799,185382813,0,0,0,0
"1119646",2009,"no_talk","The Hangover","The Hangover",FALSE,2009,100,"Comedy",7.7,73,"USA;Germany",3.5e+07,44979319,277322503,469310836,0,0,0,0
"1152836",2009,"no_talk","Public Enemies","Public Enemies",FALSE,2009,140,"Biography,Crime,Drama",7,70,"USA;Japan",1e+08,25271675,97104620,214104620,0,0,0,0
"0417741",2009,"ok","Harry Potter and the Half-Blood Prince","Harry Potter and the Half-Blood Prince",FALSE,2009,153,"Action,Adventure,Family",7.6,78,"UK;USA",2.5e+08,77835727,302305431,934326396,0,0,1,1
"1201167",2009,"no_talk","Funny People","Funny People",FALSE,2009,146,"Comedy,Drama",6.3,60,"USA",7.5e+07,22657780,51855045,71585235,0,0,0,0
"0806027",2009,"ok","Blood: The Last Vampire","Blood: The Last Vampire",FALSE,2009,91,"Action,Adventure,Fantasy",5.3,28,"HongKong;France;China",3e+07,110029,257412,5874530,0,0,0,0
"1135503",2009,"ok","Julie & Julia","Julie & Julia",FALSE,2009,123,"Biography,Drama,Romance",7,66,"USA",4e+07,20027956,94125426,129540522,0,0,1,1
"1022603",2009,"no_talk","500 Days of Summer","(500) Days of Summer",FALSE,2009,95,"Comedy,Drama,Romance",7.7,76,"USA",7500000,834501,32391374,60722734,0,0,0,0
"1046173",2009,"no_talk","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra",FALSE,2009,118,"Action,Adventure,Sci-Fi",5.8,32,"USA;CzechRepublic",1.75e+08,54713046,150201498,302469017,0,0,0,0
"1111422",2009,"no_women","The Taking of Pelham 123","The Taking of Pelham 123",FALSE,2009,106,"Action,Crime,Thriller",6.4,55,"USA;UK",1e+08,23373102,65452312,150166126,0,0,0,0
"1080016",2009,"no_talk","Ice Age: Dawn of the Dinosaurs","Ice Age: Dawn of the Dinosaurs",FALSE,2009,94,"Adventure,Animation,Comedy",6.9,50,"USA",9e+07,41690382,196573705,886686817,0,0,0,0
"1136608",2009,"no_talk","District 9","District 9",FALSE,2009,112,"Action,Sci-Fi,Thriller",7.9,81,"SouthAfrica;USA;NewZealand;Canada",3e+07,37354308,115646235,210888950,0,0,1,4
"1055369",2009,"ok","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen",FALSE,2009,149,"Action,Adventure,Sci-Fi",6,35,"USA",2e+08,108966307,402111870,836303693,0,0,1,1
"0889583",2009,"no_women","Brüno","Brüno",FALSE,2009,81,"Comedy",5.8,54,"USA;UK",4.2e+07,30619130,60054530,138805831,0,0,0,0
"1132620",2009,"ok","The Girl with the Dragon Tattoo","Män som hatar kvinnor",FALSE,2009,152,"Crime,Drama,Mystery",7.8,76,"Sweden;Denmark;Germany;Norway",1.3e+07,335502,10095170,104414200,0,0,0,0
"0472033",2009,"no_women","9","9",FALSE,2009,79,"Action,Adventure,Animation",7.1,60,"USA",3e+07,10740446,31749894,48428063,0,0,0,0
"1178663",2009,"ok","Whatever Works","Whatever Works",FALSE,2009,93,"Comedy,Romance",7.1,45,"USA;France",1.5e+07,266162,5306706,36020534,0,0,0,0
"1135487",2009,"about_men","Duplicity","Duplicity",FALSE,2009,125,"Comedy,Crime,Romance",6.1,69,"USA;Germany",6e+07,13965110,40572825,78176181,0,0,0,0
"0458525",2009,"ok","X-Men Origins: Wolverine","X-Men Origins: Wolverine",FALSE,2009,107,"Action,Adventure,Sci-Fi",6.6,40,"USA;UK",1.5e+08,85058003,179883157,373062864,0,0,0,0
"1155056",2009,"about_men","I Love You, Man","I Love You, Man",FALSE,2009,105,"Comedy,Romance",7,70,"USA",4e+07,17810270,71440011,91980359,0,0,0,0
"1172233",2009,"ok","Whip It","Whip It",FALSE,2009,111,"Drama,Sport",6.9,68,"USA",1.5e+07,4650812,13043363,16691303,0,0,0,0
"0986263",2009,"no_talk","Surrogates","Surrogates",FALSE,2009,89,"Action,Sci-Fi,Thriller",6.3,45,"USA",8e+07,14902692,38577772,122444772,0,0,0,0
"1156398",2009,"ok","Zombieland","Zombieland",FALSE,2009,88,"Adventure,Comedy,Fantasy",7.6,73,"USA",23600000,24733155,75590286,102392080,0,0,0,0
"0844471",2009,"no_talk","Cloudy with a Chance of Meatballs","Cloudy with a Chance of Meatballs",FALSE,2009,90,"Adventure,Animation,Comedy",6.9,66,"USA",1e+08,30304648,124870275,243006126,0,0,0,0
"0834001",2009,"no_talk","Underworld: Rise of the Lycans","Underworld: Rise of the Lycans",FALSE,2009,92,"Action,Fantasy",6.6,44,"USA;NewZealand",3.5e+07,20828511,45802315,92158961,0,0,0,0
"1182345",2009,"no_talk","Moon","Moon",FALSE,2009,97,"Drama,Mystery,Sci-Fi",7.9,67,"UK;USA",5e+06,136046,5010163,9760107,0,0,0,0
"1234548",2009,"no_women","The Men Who Stare at Goats","The Men Who Stare at Goats",FALSE,2009,94,"Comedy,War",6.2,54,"USA;UK",2.5e+07,12706654,32428195,69095771,0,0,0,0
"0432283",2009,"no_talk","Fantastic Mr. Fox","Fantastic Mr. Fox",FALSE,2009,87,"Adventure,Animation,Comedy",7.9,83,"USA;UK",4e+07,265900,21002919,46471023,0,0,1,2
"1058017",2009,"about_men","The Invention of Lying","The Invention of Lying",FALSE,2009,100,"Comedy,Fantasy,Romance",6.4,58,"USA",18500000,7027472,18451251,32406507,0,0,0,0
"0361748",2009,"ok","Inglourious Basterds","Inglourious Basterds",FALSE,2009,153,"Adventure,Drama,War",8.3,69,"Germany;USA",7e+07,38054676,120540719,321455689,1,1,0,0
"0780521",2009,"ok","The Princess and the Frog","The Princess and the Frog",FALSE,2009,97,"Adventure,Animation,Comedy",7.1,73,"USA",1.05e+08,786190,104400899,267045765,0,0,1,3
"1186367",2009,"no_talk","Ninja Assassin","Ninja Assassin",FALSE,2009,99,"Action,Thriller",6.3,34,"Germany;USA",4e+07,13316158,38122883,61601280,0,0,0,0
"1193138",2009,"about_men","Up in the Air","Up in the Air",FALSE,2009,109,"Comedy,Drama,Romance",7.4,83,"USA",2.5e+07,1181450,83823381,166842739,0,0,1,6
"0499549",2009,"ok","Avatar","Avatar",FALSE,2009,162,"Action,Adventure,Fantasy",7.8,83,"USA",2.37e+08,77025481,760507625,2790439000,1,3,0,0
"0988045",2009,"no_talk","Sherlock Holmes","Sherlock Holmes",FALSE,2009,128,"Action,Adventure,Crime",7.6,57,"USA;Germany;UK",9e+07,62304277,209028679,524028679,0,0,1,2
"0929632",2009,"ok","Precious","Precious",FALSE,2009,110,"Drama",7.3,78,"USA",1e+07,1872458,47566524,63649529,1,2,0,0
"1172994",2009,"ok","The House of the Devil","The House of the Devil",FALSE,2009,95,"Horror",6.4,73,"USA",9e+05,25195,101215,101215,0,0,0,0
"0971209",2009,"ok","A Perfect Getaway","A Perfect Getaway",FALSE,2009,98,"Drama,Mystery,Thriller",6.5,63,"USA",1.4e+07,5948555,15515460,22955544,0,0,0,0
"1131734",2009,"ok","Jennifer's Body","Jennifer's Body",FALSE,2009,102,"Comedy,Horror",5.2,47,"USA;Canada",1.6e+07,6868397,16204793,31556061,0,0,0,0
"0870984",2009,"no_women","Antichrist","Antichrist",FALSE,2009,108,"Drama,Horror",6.6,49,"Denmark;Germany;France;Sweden;Italy;Poland",1.1e+07,71397,404122,7413863,0,0,0,0
"1127180",2009,"ok","Drag Me to Hell","Drag Me to Hell",FALSE,2009,99,"Horror,Thriller",6.5,83,"USA",3e+07,15825480,42100625,90842646,0,0,0,0
"1216496",2009,"ok","Mother","Madeo",FALSE,2009,129,"Crime,Drama,Thriller",7.8,79,"SouthKorea",5e+06,35858,551509,17149348,0,0,0,0
"1186830",2009,"no_talk","Agora","Agora",FALSE,2009,127,"Adventure,Biography,Drama",7.2,55,"Spain;Malta;Bulgaria",7e+07,33262,619423,39457342,0,0,0,0
"1054606",2009,"no_talk","The Imaginarium of Doctor Parnassus","The Imaginarium of Doctor Parnassus",FALSE,2009,123,"Adventure,Comedy,Fantasy",6.8,65,"UK;France;Canada",3e+07,415233,7689607,61808775,0,0,1,2
"1315981",2009,"no_talk","A Single Man","A Single Man",FALSE,2009,99,"Drama,Romance",7.6,77,"USA",7e+06,217332,9176000,24964890,0,0,1,1
"0485601",2009,"no_women","The Secret of Kells","The Secret of Kells",FALSE,2009,71,"Adventure,Animation,Family",7.6,81,"France;Belgium;Ireland;Netherlands;USA;Denmark;Brazil;Germany;Austria;Hungary",8e+06,39826,676775,1803412,0,0,1,1
"0875034",2009,"about_men","Nine","Nine",FALSE,2009,118,"Drama,Musical,Romance",5.8,49,"UK;USA",8e+07,257232,19676965,54004950,0,0,1,4
"0898367",2009,"no_talk","The Road","The Road",FALSE,2009,111,"Drama",7.2,64,"USA",2.5e+07,1502231,8117000,27639579,0,0,0,0
"0380510",2009,"ok","The Lovely Bones","The Lovely Bones",FALSE,2009,135,"Drama,Fantasy,Thriller",6.7,42,"USA;UK;NewZealand",6.5e+07,116616,44114232,93621340,0,0,1,1
"1232207",2009,"no_talk","Capitalism: A Love Story","Capitalism: A Love Story",FALSE,2009,127,"Crime,Documentary,News",7.4,61,"USA",2e+07,231964,14363397,17436509,0,0,0,0
"1045772",2009,"no_talk","I Love You Phillip Morris","I Love You Phillip Morris",FALSE,2009,98,"Biography,Comedy,Crime",6.6,65,"France;USA",1.3e+07,112520,2037459,39408227,0,0,0,0
"1230414",2009,"ok","It's Complicated","It's Complicated",FALSE,2009,120,"Comedy,Drama,Romance",6.5,57,"USA;Japan",8.5e+07,22100820,112735375,219103655,0,0,0,0
"1259571",2009,"ok","The Twilight Saga: New Moon","The Twilight Saga: New Moon",FALSE,2009,130,"Adventure,Drama,Fantasy",4.7,44,"USA",5e+07,142839137,297816253,711020081,0,0,0,0
"1078588",2009,"ok","My Sister's Keeper","My Sister's Keeper",FALSE,2009,109,"Drama,Family",7.4,51,"USA",3e+07,12442212,49200230,95714875,0,0,0,0
"1176740",2009,"ok","Away We Go","Away We Go",FALSE,2009,98,"Comedy,Drama,Romance",7,58,"USA;UK",1.7e+07,130411,9451946,15779455,0,0,0,0
"1131729",2009,"ok","Pirate Radio","The Boat That Rocked",FALSE,2009,135,"Comedy,Drama,Music",7.4,58,"UK;France;Germany",5e+07,2904380,8017917,36348784,0,0,0,0
"1232776",2009,"ok","Fish Tank","Fish Tank",FALSE,2009,123,"Drama",7.3,81,"Netherlands;UK",3e+06,25854,374675,2404300,0,0,0,0
"1174732",2009,"ok","An Education","An Education",FALSE,2009,100,"Drama",7.3,85,"UK;USA",7500000,159017,12574914,26096852,0,0,1,3
"0810784",2009,"ok","Bright Star","Bright Star",FALSE,2009,119,"Biography,Drama,Romance",6.9,81,"UK;Australia;France",8500000,189703,4444637,14374652,0,0,1,1
"1077262",2009,"about_men","Ajami","Ajami",FALSE,2009,124,"Crime,Drama",7.3,82,"Germany;Israel;UK",1e+06,35792,622403,1331651,0,0,1,1
"1197624",2009,"ok","Law Abiding Citizen","Law Abiding Citizen",FALSE,2009,109,"Action,Crime,Drama",7.4,34,"USA",5e+07,21039502,73357727,127944208,0,0,0,0
"1017460",2009,"ok","Splice","Splice",FALSE,2009,104,"Drama,Horror,Sci-Fi",5.7,66,"Canada",3e+07,7385277,17010170,27127620,0,0,0,0
"0375568",2009,"ok","Astro Boy","Astro Boy",FALSE,2009,94,"Action,Animation,Comedy",6.3,53,"Japan;HongKong;USA",6.5e+07,6702923,19551067,39886986,0,0,0,0
"0433362",2009,"no_talk","Daybreakers","Daybreakers",FALSE,2009,98,"Action,Fantasy,Horror",6.4,57,"Australia;USA",2e+07,15146692,30101577,51417188,0,0,0,0
"0824758",2009,"ok","The Last Station","The Last Station",FALSE,2009,112,"Biography,Drama,Romance",7,76,"UK;Germany;Russia",1.8e+07,73723,6617867,20554320,0,0,1,2
"1210042",2009,"no_talk","Brooklyn's Finest","Brooklyn's Finest",FALSE,2009,132,"Crime,Drama,Thriller",6.7,43,"USA",1.7e+07,13350299,27163593,45719985,0,0,0,0
"1130080",2009,"no_talk","The Informant!","The Informant!",FALSE,2009,108,"Biography,Comedy,Crime",6.4,66,"USA",2.2e+07,10464314,33316821,41771168,0,0,0,0
"1057500",2009,"no_talk","Invictus","Invictus",FALSE,2009,134,"Biography,Drama,History",7.3,74,"USA",6e+07,8611147,37491364,122426792,0,0,1,2
"1352824",2009,"ok","Chloe","Chloe",FALSE,2009,96,"Drama,Mystery,Romance",6.3,48,"USA;Canada;France",1.4e+07,900688,3075255,11808880,0,0,0,0
"0808526",2009,"ok","Life During Wartime","Life During Wartime",FALSE,2009,98,"Comedy,Drama",6.4,69,"USA",4500000,30507,281447,807162,0,0,0,0
"0485947",2009,"no_talk","Mr. Nobody","Mr. Nobody",FALSE,2009,141,"Drama,Fantasy,Romance",7.8,63,"Belgium;Germany;Canada;France;UK;Luxembourg",4.7e+07,1612,3622,3559160,0,0,0,0
