"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"Not Spam","0","1",0,"0",2012-01-06 16:50:16,0,0,0,"no",0,0,0,3.243,37,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-06 17:29:29,0,0,0,"no",0,0,0,33.63,375,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-01-06 19:41:36,0,0,0,"no",0,0,0,8.763,145,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-07 07:18:27,0,0,0,"no",0,0,0,8.535,208,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-07 10:00:09,0,0,8,"no",1,0,0,10.017,238,"HTML","0",0,"0",7,"small"
"Not Spam","0","1",0,"1",2012-01-07 07:57:02,0,0,4,"no",0,0,0,2.088,29,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-07 13:29:16,0,0,23,"no",0,0,0,17.17,578,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-07 13:29:16,0,0,0,"no",0,0,0,11.05,260,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"1",2012-01-07 09:15:25,0,0,4,"no",0,0,0,4.607,84,"HTML","1",0,"0",2,"big"
"Not Spam","0","1",0,"0",2012-01-07 06:32:30,0,0,0,"no",0,0,0,6.724,114,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"1",2012-01-07 08:38:21,1,1,0,"no",0,0,0,7.335,251,"HTML","0",0,"0",6,"big"
"Not Spam","0","1",0,"0",2012-01-07 06:44:17,0,0,0,"no",0,0,0,9.635,164,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 07:21:24,0,0,0,"no",0,0,0,16.043,256,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 07:28:08,0,0,0,"no",0,0,0,7.515,126,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 07:39:46,0,0,0,"no",0,0,0,16.022,255,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-01-07 11:18:18,0,0,0,"no",0,0,0,1.228,30,"Text","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-07 08:51:29,0,0,0,"no",0,0,0,6.832,116,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-07 09:17:45,0,0,0,"no",0,0,0,0.789,22,"Text","1",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-07 09:20:09,0,0,0,"no",0,0,0,5.339,95,"HTML","0",0,"0",4,"big"
"Not Spam","0","1",0,"0",2012-01-07 17:53:11,0,0,0,"no",0,0,0,8.693,175,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-07 10:06:04,0,0,0,"no",0,0,0,6.846,116,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 10:32:24,0,0,0,"no",0,0,0,15.909,254,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 10:34:55,0,0,0,"no",0,0,0,8.504,142,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-07 11:25:00,0,0,0,"no",0,0,0,6.854,116,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",35,"0",2012-01-06 12:47:40,0,0,0,"no",0,0,0,5.223,91,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-07 11:56:20,0,0,0,"no",0,0,0,1.683,34,"HTML","0",1,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-07 13:00:47,0,0,0,"no",0,0,0,8.553,143,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-07 16:07:30,0,0,0,"no",0,0,0,3.388,77,"HTML","1",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-01-07 14:28:02,0,0,0,"no",0,0,0,8.002,134,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-07 14:45:15,0,0,0,"no",0,0,0,2.937,64,"Text","1",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-01-07 15:32:21,0,0,0,"no",0,0,0,6.202,130,"HTML","1",0,"0",6,"big"
"Not Spam","0","1",0,"0",2012-01-07 15:41:17,0,0,0,"no",0,0,0,16.204,257,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-01-07 16:22:07,0,0,0,"no",0,0,0,7.39,101,"HTML","1",0,"0",6,"big"
"Not Spam","0","1",1,"0",2012-01-07 16:40:56,0,0,0,"no",0,0,0,4.465,102,"HTML","1",1,"0",10,"small"
"Not Spam","0","1",1,"1",2012-01-07 19:52:47,0,0,0,"no",0,0,0,7.411,178,"HTML","1",1,"0",14,"small"
"Not Spam","0","1",0,"0",2012-01-08 03:14:59,0,0,0,"no",0,0,0,13.338,255,"HTML","0",0,"0",45,"small"
"Not Spam","0","1",0,"0",2012-01-08 06:44:38,0,0,1,"no",0,0,0,26.404,405,"HTML","0",0,"0",13,"small"
"Not Spam","0","1",0,"0",2012-01-08 06:01:10,0,0,0,"no",0,0,0,6.804,115,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-08 06:07:01,0,0,0,"no",0,0,0,6.83,116,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-08 07:18:47,0,0,0,"no",0,0,0,5.254,92,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-08 12:28:47,0,0,18,"no",0,0,0,16.659,262,"HTML","0",1,"0",20,"small"
"Not Spam","0","1",1,"1",2012-01-08 09:44:17,0,0,0,"no",0,0,0,8.527,211,"HTML","1",1,"0",20,"small"
"Not Spam","0","1",0,"0",2012-01-08 10:16:29,0,0,0,"no",0,0,0,13.116,211,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-08 18:27:16,0,0,0,"no",0,0,0,3.81,98,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-08 11:07:19,0,0,0,"no",0,0,0,7.612,128,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-08 20:02:43,0,0,0,"no",0,0,0,9.27,151,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-08 22:50:34,0,0,0,"no",0,0,0,5.266,145,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",1,"1",2012-01-08 16:30:07,0,0,0,"no",0,0,8,13.404,292,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",1,"1",2012-01-08 16:34:30,0,0,2,"no",0,0,0,1.39,29,"Text","0",0,"0",0,"small"
"Not Spam","0","1",2,"1",2012-01-08 19:39:36,0,0,0,"no",0,0,0,0.878,27,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-08 16:50:06,0,0,0,"no",0,0,0,6.877,117,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-09 07:40:55,0,0,0,"no",0,0,0,3.928,91,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-09 10:04:41,0,0,4,"no",1,0,0,7.805,194,"HTML","0",0,"0",6,"small"
"Not Spam","0","1",0,"1",2012-01-09 05:19:47,0,0,0,"no",0,0,0,2.705,46,"Text","1",0,"0",1,"none"
"Not Spam","1","1",0,"0",2012-01-09 07:00:05,0,0,0,"no",0,0,0,5.151,95,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-09 07:30:57,0,0,4,"no",0,0,0,4.56,98,"HTML","0",0,"0",2,"big"
"Not Spam","1","1",0,"1",2012-01-09 07:46:52,0,0,0,"no",0,0,0,5.887,89,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-09 13:11:15,0,0,0,"no",0,0,0,5.255,106,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-01-09 09:04:18,0,0,0,"no",0,0,0,5.682,87,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-09 10:37:22,0,0,0,"no",0,0,0,2.8,63,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",0,"1",2012-01-09 10:44:05,0,0,0,"no",0,0,0,0.406,13,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-09 11:05:51,0,0,0,"no",0,0,0,5.6,140,"HTML","1",0,"0",4,"small"
"Not Spam","1","1",0,"0",2012-01-09 11:43:28,0,0,0,"no",0,0,0,3.991,47,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-09 11:02:49,0,0,0,"no",0,0,4,23.747,396,"HTML","0",0,"0",8,"big"
"Not Spam","0","1",0,"0",2012-01-09 11:32:08,0,0,0,"no",0,0,0,27.217,402,"HTML","0",0,"0",14,"small"
"Not Spam","0","1",0,"1",2012-01-09 13:28:59,0,0,0,"no",0,0,0,10.41,225,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",1,"1",2012-01-09 18:47:49,0,0,0,"no",0,0,0,7.015,227,"Text","1",0,"0",0,"big"
"Not Spam","1","1",1,"1",2012-01-09 13:59:38,0,0,0,"no",0,0,0,23.237,527,"HTML","1",0,"0",0,"big"
"Not Spam","0","1",2,"1",2012-01-09 12:46:14,0,0,0,"no",0,0,0,2.467,59,"HTML","1",0,"0",4,"small"
"Not Spam","1","1",0,"1",2012-01-09 18:55:17,0,5,0,"no",0,0,0,4.315,99,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-09 19:27:02,0,0,14,"no",0,0,0,12.441,224,"HTML","0",0,"0",22,"small"
"Not Spam","0","1",0,"0",2012-01-09 16:52:03,0,0,0,"no",0,0,0,7.117,121,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-09 17:21:18,0,0,0,"no",0,0,0,10.233,169,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-09 17:37:06,0,0,0,"no",0,0,0,6.841,116,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-10 07:07:54,0,0,13,"no",0,0,0,16.103,363,"HTML","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-10 07:43:55,0,0,0,"no",0,0,0,8.481,228,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-10 10:01:36,0,0,4,"no",1,0,0,7.767,192,"HTML","0",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-10 07:58:11,0,0,17,"no",0,0,0,28.777,547,"HTML","0",1,"0",16,"small"
"Not Spam","1","1",0,"0",2012-01-10 08:02:44,0,0,2,"no",0,0,0,2.645,43,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-10 05:17:53,0,0,0,"no",0,0,0,15.867,253,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-01-10 09:10:48,0,0,0,"no",0,0,0,3.983,47,"Text","0",0,"0",0,"small"
"Not Spam","1","1",3,"1",2012-01-10 08:12:23,1,1,0,"no",0,0,0,6.91,217,"HTML","0",1,"0",11,"big"
"Not Spam","0","1",0,"0",2012-01-10 10:29:19,0,0,0,"no",0,0,0,0.45,14,"Text","0",0,"0",0,"none"
"Not Spam","1","1",0,"0",2012-01-10 10:27:16,0,0,0,"no",0,0,0,0.453,20,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-10 10:27:08,0,0,0,"no",0,0,0,10.376,240,"HTML","0",0,"0",5,"big"
"Not Spam","1","1",0,"0",2012-01-10 10:56:15,0,1,0,"no",0,0,0,8.596,159,"HTML","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-10 10:57:51,0,1,0,"no",0,0,0,10.216,202,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-01-10 11:31:30,0,0,0,"no",0,0,0,2.612,48,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-10 17:00:34,0,0,0,"no",0,0,0,2.777,82,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-10 09:06:37,0,0,0,"no",0,0,0,15.918,254,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-10 12:15:10,0,0,6,"no",0,0,0,8.55,150,"HTML","0",1,"0",12,"small"
"Not Spam","0","1",0,"1",2012-01-10 12:32:03,0,0,0,"no",0,0,0,0.193,7,"HTML","0",0,"0",0,"none"
"Not Spam","1","1",0,"1",2012-01-10 12:42:53,0,0,0,"no",0,0,0,0.43,13,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-10 10:08:11,0,0,0,"no",0,0,0,6.855,116,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-10 13:25:00,0,0,0,"no",0,0,0,0.201,8,"Text","1",0,"0",2,"none"
"Not Spam","0","1",1,"0",2012-01-10 12:53:09,0,1,0,"no",0,0,0,1.765,44,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-10 13:59:52,0,0,0,"no",0,0,0,0.215,6,"Text","1",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-10 14:21:31,0,0,0,"no",0,0,0,0.068,6,"Text","1",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-10 14:49:35,0,0,0,"no",0,0,0,3.931,125,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-10 20:07:42,0,0,0,"no",0,0,0,4.755,135,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-01-10 15:39:17,0,0,0,"no",0,0,0,1.011,38,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-10 12:54:31,0,0,0,"no",0,0,0,2.605,53,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-10 18:09:19,0,0,12,"no",0,0,0,11.64,176,"HTML","0",0,"0",18,"small"
"Not Spam","0","1",1,"1",2012-01-10 19:57:54,0,0,0,"no",0,0,0,9.277,242,"HTML","1",1,"0",22,"small"
"Not Spam","0","1",0,"0",2012-01-10 19:04:25,0,0,0,"no",0,0,1,1.066,29,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-10 19:06:08,0,0,0,"no",0,0,4,0.985,27,"Text","0",1,"0",3,"none"
"Not Spam","0","1",0,"1",2012-01-10 20:36:27,0,0,0,"no",0,0,0,0.997,28,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-11 01:28:32,0,0,0,"no",0,0,0,10.843,258,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-01-10 23:14:57,0,1,0,"no",0,0,0,0.184,10,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-11 07:18:51,0,0,0,"no",0,0,0,6.645,169,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-11 07:18:51,0,0,0,"no",0,0,0,13.008,194,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-11 10:00:03,0,0,8,"no",1,0,0,9.774,233,"HTML","0",0,"0",7,"small"
"Not Spam","0","1",0,"0",2012-01-11 06:37:11,0,0,9,"no",0,0,0,40.329,481,"HTML","0",0,"0",10,"small"
"Not Spam","1","1",0,"0",2012-01-11 06:37:50,0,0,0,"no",0,0,0,4.462,85,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-11 12:56:01,0,0,0,"no",0,0,0,16.045,261,"HTML","0",0,"0",36,"small"
"Not Spam","1","1",0,"0",2012-01-10 14:45:16,0,0,0,"yes",1,0,0,10.509,141,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-11 09:33:03,0,0,0,"no",0,0,0,47.967,1416,"HTML","0",0,"0",38,"big"
"Not Spam","0","1",0,"1",2012-01-11 10:48:42,0,0,0,"no",0,0,0,0.686,12,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-11 10:46:36,0,0,0,"no",0,0,0,28.523,374,"Text","0",0,"0",2,"big"
"Not Spam","1","1",35,"0",2012-01-11 07:29:37,0,0,0,"yes",0,0,0,6.29,110,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-11 10:50:02,0,0,0,"no",0,0,0,0.663,11,"Text","0",0,"0",0,"none"
"Not Spam","1","1",0,"0",2012-01-11 11:19:43,0,0,0,"no",0,0,0,7.995,111,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-11 11:38:37,0,0,0,"no",0,0,0,7.491,106,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"1",2012-01-11 10:40:49,0,0,0,"no",0,0,0,93.4,2165,"HTML","0",0,"0",148,"big"
"Not Spam","0","1",0,"0",2012-01-11 11:48:50,0,0,16,"no",0,0,0,10.468,175,"HTML","0",1,"0",14,"small"
"Not Spam","1","1",0,"0",2012-01-11 09:37:01,0,0,0,"no",0,0,0,0.542,17,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-11 14:04:11,0,0,3,"no",0,0,0,15.987,213,"Text","0",1,"0",8,"small"
"Not Spam","0","1",0,"1",2012-01-11 14:24:28,0,0,0,"no",0,0,0,9.922,154,"Text","1",0,"0",1,"big"
"Not Spam","1","1",0,"1",2012-01-11 13:33:36,0,0,0,"no",0,0,0,0.834,21,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-11 13:33:36,0,0,0,"no",0,0,0,15.281,212,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-11 20:08:58,0,0,8,"no",0,0,0,9.304,310,"HTML","0",0,"0",3,"small"
"Not Spam","1","1",0,"1",2012-01-11 15:12:30,0,0,0,"no",0,0,0,1.203,17,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-11 14:32:02,0,0,0,"no",0,0,0,4.742,110,"HTML","1",0,"0",6,"small"
"Not Spam","1","1",0,"1",2012-01-11 14:32:37,0,0,0,"no",0,0,0,4.924,117,"HTML","0",0,"0",6,"small"
"Not Spam","1","1",0,"1",2012-01-11 14:35:44,0,0,0,"no",0,0,0,23.342,410,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",15,"0",2012-01-11 15:51:28,0,1,0,"no",0,0,0,3.889,59,"Text","0",0,"0",0,"big"
"Not Spam","0","1",2,"1",2012-01-11 15:58:36,0,0,0,"no",0,0,0,5.872,77,"Text","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-11 14:34:00,1,2,0,"no",0,0,0,7.537,213,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-11 20:10:11,0,0,24,"no",0,0,0,11.961,181,"HTML","0",1,"0",16,"small"
"Not Spam","0","1",0,"0",2012-01-11 19:32:00,0,0,1,"no",0,0,0,2.061,49,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-11 19:53:42,0,0,1,"no",0,0,0,2.099,49,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-11 20:00:33,0,0,1,"no",0,0,0,2.429,56,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-11 21:20:32,0,0,0,"no",0,0,0,4.22,105,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 07:09:19,0,0,0,"no",0,0,0,7.812,223,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-12 10:05:27,0,0,4,"no",1,0,0,7.69,186,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"1",2012-01-12 11:18:27,0,0,0,"no",0,0,0,4.866,101,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-01-12 10:41:55,0,0,1,"no",0,0,0,34.117,516,"HTML","0",0,"0",24,"small"
"Not Spam","1","1",0,"0",2012-01-12 08:07:02,0,0,0,"no",0,0,0,9.023,120,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-12 07:47:21,1,1,0,"no",0,0,0,22.881,309,"Text","0",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-01-12 08:26:49,0,0,0,"no",0,0,0,8.849,142,"Text","1",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-12 08:33:38,0,0,1,"no",0,0,0,1.632,61,"Text","0",0,"0",1,"big"
"Not Spam","0","1",0,"1",2012-01-12 08:36:21,0,0,0,"no",0,0,0,12.473,200,"Text","1",0,"0",2,"big"
"Not Spam","0","1",0,"0",2012-01-12 08:14:39,0,0,1,"no",0,0,0,2.651,96,"Text","1",0,"0",2,"big"
"Not Spam","0","1",2,"1",2012-01-12 09:19:36,0,0,2,"no",0,0,0,7.87,253,"HTML","1",0,"0",8,"big"
"Not Spam","0","1",0,"1",2012-01-12 09:56:44,0,0,0,"no",0,0,0,1.002,31,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-12 10:00:29,0,0,14,"no",0,0,0,12.448,191,"HTML","0",1,"0",20,"small"
"Not Spam","0","1",0,"1",2012-01-12 10:17:53,0,0,0,"no",0,0,0,9.794,197,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"1",2012-01-12 10:25:40,0,0,0,"no",0,0,0,0.628,17,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",2,"1",2012-01-12 10:46:38,0,0,2,"no",0,0,0,8.968,294,"HTML","1",0,"0",8,"big"
"Not Spam","0","1",0,"0",2012-01-12 16:40:46,0,0,0,"no",0,0,0,4.917,119,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-12 11:42:06,0,0,0,"no",0,0,0,24.279,455,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-12 11:54:34,0,0,1,"no",0,0,0,2.084,49,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 11:57:17,0,0,1,"no",0,0,0,2.082,49,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 12:07:46,0,0,1,"no",0,0,0,2.086,49,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 12:13:36,0,0,1,"no",0,0,0,2.126,50,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-12 14:30:15,0,0,0,"no",0,0,0,6.954,142,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-12 14:47:17,0,0,0,"no",0,0,0,6.492,139,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 19:52:19,0,0,0,"no",0,0,0,16.946,346,"HTML","0",0,"0",20,"big"
"Not Spam","1","1",0,"1",2012-01-12 12:32:04,0,1,0,"no",0,0,0,1.857,37,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",2,"1",2012-01-12 15:43:42,0,0,0,"no",0,0,0,3.07,65,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-12 15:44:54,0,0,0,"no",0,0,0,0.493,13,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-12 15:46:56,0,0,0,"no",0,0,0,1.234,33,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",5,"0",2012-01-12 16:05:14,0,1,0,"no",0,0,0,5.703,112,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-12 13:07:46,0,0,0,"no",0,0,0,3.368,58,"HTML","0",0,"0",0,"small"
"Not Spam","1","1",0,"1",2012-01-12 16:31:12,0,0,0,"no",0,0,0,2.883,58,"HTML","0",0,"0",0,"none"
"Not Spam","1","1",0,"0",2012-01-12 17:17:06,0,0,0,"no",0,0,0,2.895,45,"Text","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-12 18:18:20,0,0,0,"no",0,0,0,8.443,119,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-12 15:28:11,0,0,0,"no",0,0,0,8.652,145,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-12 19:07:33,0,0,16,"no",0,0,0,11.647,179,"HTML","0",1,"0",12,"small"
"Not Spam","0","1",0,"0",2012-01-13 04:20:16,0,0,0,"no",0,0,0,9.357,151,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-13 04:20:21,0,0,0,"no",0,0,0,9.356,151,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-13 04:20:36,0,0,0,"no",0,0,0,9.358,151,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-13 04:21:46,0,0,0,"no",0,0,0,9.357,151,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-13 06:29:20,0,0,0,"no",0,0,0,3.708,100,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-13 07:21:04,0,0,0,"no",0,0,0,5.507,122,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-13 07:34:19,0,0,0,"no",0,0,0,55.234,899,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-13 09:54:21,0,0,0,"no",0,0,0,25.176,714,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-13 10:02:22,0,0,4,"no",1,0,0,9.702,229,"HTML","0",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-13 06:31:04,0,0,0,"no",0,0,0,26.934,378,"HTML","0",0,"0",10,"small"
"Not Spam","0","1",0,"1",2012-01-13 06:39:19,0,0,0,"no",0,0,0,2.286,66,"HTML","1",0,"0",1,"small"
"Not Spam","1","1",0,"1",2012-01-13 08:45:07,0,0,0,"no",0,0,0,3.028,84,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-13 09:16:40,0,0,0,"no",0,0,0,8.67,203,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-13 09:19:28,0,0,0,"no",0,0,0,5.995,142,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",1,"1",2012-01-13 09:25:34,0,0,0,"no",0,0,0,4.829,128,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-01-13 09:27:01,0,0,0,"no",0,0,0,0.668,18,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"1",2012-01-13 09:34:38,0,0,0,"no",0,0,0,14.765,338,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",1,"1",2012-01-13 09:43:10,0,0,0,"no",0,0,0,6.486,164,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",1,"1",2012-01-13 10:24:54,0,0,4,"no",0,0,0,10.259,259,"HTML","1",0,"0",12,"small"
"Not Spam","0","1",0,"1",2012-01-13 10:24:47,0,0,0,"no",0,0,0,14.333,335,"HTML","1",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-01-13 10:42:53,0,0,1,"no",0,0,0,70.101,916,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-13 11:21:38,0,0,0,"no",0,0,0,0.335,10,"Text","0",0,"0",2,"none"
"Not Spam","0","1",1,"1",2012-01-13 11:36:05,0,0,4,"no",0,0,0,19.071,466,"HTML","1",0,"0",14,"small"
"Not Spam","0","1",0,"1",2012-01-13 11:36:16,0,0,0,"no",0,0,0,0.073,4,"Text","1",0,"0",2,"none"
"Not Spam","0","1",1,"1",2012-01-13 12:04:55,0,0,4,"no",0,0,0,22.347,555,"HTML","1",0,"0",16,"small"
"Not Spam","0","1",0,"0",2012-01-13 12:13:09,0,0,0,"no",0,0,2,10.366,198,"HTML","0",0,"0",1,"big"
